panel,t,x,a,y,theory_density,kde_density
2,0.2,0.5,2.5,0.2925,0.8357306043708826,0.8403613237549186
2,0.2,0.5,2.5,0.295,0.841026149418131,0.8444688215545582
2,0.2,0.5,2.5,0.2975,0.8462779357087434,0.8484936761631766
2,0.2,0.5,2.5,0.3,0.8514857337018676,0.852438743835861
2,0.2,0.5,2.5,0.3025,0.8566493172305955,0.8563069206270723
2,0.2,0.5,2.5,0.305,0.861768463520854,0.8601011258617756
2,0.2,0.5,2.5,0.3075,0.8668429532100123,0.863824287032925
2,0.2,0.5,2.5,0.31,0.8718725703652014,0.8674793261830541
2,0.2,0.5,2.5,0.3125,0.87685710250135,0.871069147794515
2,0.2,0.5,2.5,0.315,0.8817963405989256,0.8745966281810066
2,0.2,0.5,2.5,0.3175,0.8866900791213816,0.8780646063434113
2,0.2,0.5,2.5,0.32,0.8915381160323045,0.881475876225716
2,0.2,0.5,2.5,0.3225,0.8963402528122617,0.8848331802828576
2,0.2,0.5,2.5,0.325,0.901096294475339,0.8881392042517432
2,0.2,0.5,2.5,0.3275,0.905806049585376,0.8913965730002208
2,0.2,0.5,2.5,0.33,0.910469330271885,0.894607847315905
2,0.2,0.5,2.5,0.3325,0.9150859522456526,0.8977755214887803
2,0.2,0.5,2.5,0.335,0.9196557348140291,0.9009020215369403
2,0.2,0.5,2.5,0.3375,0.92417850089589,0.9039897039252054
2,0.2,0.5,2.5,0.34,0.9286540770362737,0.9070408546302879
2,0.2,0.5,2.5,0.3425,0.9330822934206928,0.9100576884138856
2,0.2,0.5,2.5,0.34500000000000003,0.9374629838891111,0.9130423481765846
2,0.2,0.5,2.5,0.34750000000000003,0.9417959859495854,0.9159969042794596
2,0.2,0.5,2.5,0.35000000000000003,0.9460811407915729,0.9189233537372407
2,0.2,0.5,2.5,0.3525,0.9503182932988908,0.9218236192056977
2,0.2,0.5,2.5,0.355,0.9545072920623395,0.924699547706089
2,0.2,0.5,2.5,0.3575,0.9586479893919708,0.9275529090508339
2,0.2,0.5,2.5,0.36,0.9627402413290106,0.9303853939556771
2,0.2,0.5,2.5,0.3625,0.9667839076574255,0.9331986118448228
2,0.2,0.5,2.5,0.365,0.970778851915135,0.9359940883755686
2,0.2,0.5,2.5,0.3675,0.9747249414048611,0.9387732627273443
2,0.2,0.5,2.5,0.37,0.9786220472046182,0.941537484716876
2,0.2,0.5,2.5,0.3725,0.982470044177838,0.9442880118152003
2,0.2,0.5,2.5,0.375,0.9862688109831227,0.9470260061535224
2,0.2,0.5,2.5,0.3775,0.9900182300836328,0.949752531613173
2,0.2,0.5,2.5,0.38,0.9937181877560968,0.9524685510998775
2,0.2,0.5,2.5,0.3825,0.9973685740994455,0.9551749241037187
2,0.2,0.5,2.5,0.385,1.0009692830430683,0.9578724046446103
2,0.2,0.5,2.5,0.3875,1.0045202123546888,0.9605616396973404
2,0.2,0.5,2.5,0.39,1.0080212636478547,0.9632431681819962
2,0.2,0.5,2.5,0.3925,1.0114723423890395,0.9659174205939504
2,0.2,0.5,2.5,0.395,1.014873357904358,0.9685847193336834
2,0.2,0.5,2.5,0.3975,1.0182242233858911,0.9712452797804082
2,0.2,0.5,2.5,0.4,1.0215248558976107,0.9738992121356559
2,0.2,0.5,2.5,0.4025,1.0247751763809148,0.9765465240439789
2,0.2,0.5,2.5,0.405,1.0279751096597614,0.9791871239782332
2,0.2,0.5,2.5,0.40750000000000003,1.0311245844454013,0.9818208253573543
2,0.2,0.5,2.5,0.41000000000000003,1.034223533340711,0.9844473513453795
2,0.2,0.5,2.5,0.41250000000000003,1.0372718928441116,0.9870663402627229
2,0.2,0.5,2.5,0.41500000000000004,1.0402696033530967,0.9896773515241452
2,0.2,0.5,2.5,0.4175,1.0432166091673336,0.9922798720040342
2,0.2,0.5,2.5,0.42,1.0461128584913668,0.9948733227178556
2,0.2,0.5,2.5,0.4225,1.0489583034369023,0.9974570657002388
2,0.2,0.5,2.5,0.425,1.0517529000246792,1.0000304109545128
2,0.2,0.5,2.5,0.4275,1.0544966081859237,1.0025926233468518
2,0.2,0.5,2.5,0.43,1.0571893917633879,1.0051429293194651
2,0.2,0.5,2.5,0.4325,1.0598312185119674,1.0076805233023893
2,0.2,0.5,2.5,0.435,1.0624220600988943,1.0102045737118637
2,0.2,0.5,2.5,0.4375,1.064961892103517,1.0127142284349062
2,0.2,0.5,2.5,0.44,1.0674506940166448,1.0152086197141186
2,0.2,0.5,2.5,0.4425,1.0698884492394762,1.0176868683639346
2,0.2,0.5,2.5,0.445,1.0722751450820942,1.020148087268698
2,0.2,0.5,2.5,0.4475,1.0746107727615393,1.0225913841336505
2,0.2,0.5,2.5,0.45,1.0768953273994513,1.0250158634817974
2,0.2,0.5,2.5,0.4525,1.0791288080192767,1.027420627911876
2,0.2,0.5,2.5,0.455,1.0813112175430573,1.0298047786549394
2,0.2,0.5,2.5,0.4575,1.0834425627877706,1.0321674154882134
2,0.2,0.5,2.5,0.46,1.0855228544612536,1.034507636085339
2,0.2,0.5,2.5,0.4625,1.0875521071576824,1.0368245349001102
2,0.2,0.5,2.5,0.465,1.0895303393526221,1.0391172016966206
2,0.2,0.5,2.5,0.4675,1.0914575733976415,1.0413847198518458
2,0.2,0.5,2.5,0.47000000000000003,1.0933338355144944,1.0436261645661886
2,0.2,0.5,2.5,0.47250000000000003,1.0951591557888616,1.0458406011237453
2,0.2,0.5,2.5,0.47500000000000003,1.0969335681636576,1.0480270833463234
2,0.2,0.5,2.5,0.47750000000000004,1.0986571104319096,1.050184652383603
2,0.2,0.5,2.5,0.48,1.100329824229184,1.0523123359761328
2,0.2,0.5,2.5,0.4825,1.1019517550255928,1.0544091483184865
2,0.2,0.5,2.5,0.485,1.1035229521173524,1.0564740906364232
2,0.2,0.5,2.5,0.4875,1.1050434686179118,1.0585061525750468
2,0.2,0.5,2.5,0.49,1.1065133614486418,1.0605043144749629
2,0.2,0.5,2.5,0.4925,1.1079326913290863,1.0624675505907637
2,0.2,0.5,2.5,0.495,1.109301522766787,1.0643948332806674
2,0.2,0.5,2.5,0.4975,1.1106199240466588,1.0662851381698393
2,0.2,0.5,2.5,0.5,1.1118879672199393,1.068137450261544
2,0.2,0.5,2.5,0.5025000000000001,1.1131057280927044,1.0699507709421712
2,0.2,0.5,2.5,0.505,1.114273286213944,1.0717241257976933
2,0.2,0.5,2.5,0.5075000000000001,1.1153907248632111,1.0734565731320125
2,0.2,0.5,2.5,0.51,1.1164581310378339,1.0751472130516093
2,0.2,0.5,2.5,0.5125,1.1174755954396982,1.07679519695737
2,0.2,0.5,2.5,0.515,1.1184432124616002,1.0783997372636673
2,0.2,0.5,2.5,0.5175,1.1193610801731677,1.079960117147165
2,0.2,0.5,2.5,0.52,1.1202293003063568,1.0814757001144364
2,0.2,0.5,2.5,0.5225,1.1210479782405163,1.082945939168078
2,0.2,0.5,2.5,0.525,1.1218172229870316,1.0843703853463273
2,0.2,0.5,2.5,0.5275,1.1225371471735417,1.085748695411752
2,0.2,0.5,2.5,0.53,1.1232078670277323,1.0870806384695963
2,0.2,0.5,2.5,0.5325,1.1238295023607117,1.088366101307175
2,0.2,0.5,2.5,0.535,1.1244021765499617,1.0896050922609173
2,0.2,0.5,2.5,0.5375,1.1249260165218755,1.0907977434383023
2,0.2,0.5,2.5,0.54,1.1254011527338772,1.0919443111466745
2,0.2,0.5,2.5,0.5425,1.1258277191561281,1.0930451744102208
2,0.2,0.5,2.5,0.545,1.1262058532528196,1.0941008314890932
2,0.2,0.5,2.5,0.5475,1.1265356959630592,1.0951118943505798
2,0.2,0.5,2.5,0.55,1.1268173916813429,1.0960790810805794
2,0.2,0.5,2.5,0.5525,1.1270510882376312,1.0970032062635635
2,0.2,0.5,2.5,0.555,1.1272369368770123,1.097885169400008
2,0.2,0.5,2.5,0.5575,1.1273750922389711,1.0987259414711805
2,0.2,0.5,2.5,0.56,1.1274657123362561,1.0995265498011024
2,0.2,0.5,2.5,0.5625,1.127508958533355,1.1002880614037265
2,0.2,0.5,2.5,0.5650000000000001,1.1275049955245735,1.10101156503918
2,0.2,0.5,2.5,0.5675,1.1274539913117236,1.1016981522348712
2,0.2,0.5,2.5,0.5700000000000001,1.1273561171814297,1.102348897555733
2,0.2,0.5,2.5,0.5725,1.127211547682046,1.102964838430681
2,0.2,0.5,2.5,0.5750000000000001,1.127020460600191,1.1035469548602066
2,0.2,0.5,2.5,0.5775,1.1267830369369098,1.1040961493418238
2,0.2,0.5,2.5,0.58,1.1264994608834573,1.1046132273551195
2,0.2,0.5,2.5,0.5825,1.1261699197967094,1.1050988787470892
2,0.2,0.5,2.5,0.585,1.1257946041742068,1.1055536603500837
2,0.2,0.5,2.5,0.5875,1.1253737076288342,1.1059779801501322
2,0.2,0.5,2.5,0.59,1.1249074268631405,1.106372083301766
2,0.2,0.5,2.5,0.5925,1.1243959616432921,1.106736040258124
2,0.2,0.5,2.5,0.595,1.1238395147726838,1.1070697372514713
2,0.2,0.5,2.5,0.5975,1.123238292065191,1.1073728693211153
2,0.2,0.5,2.5,0.6,1.1225925023180785,1.1076449360423184
2,0.2,0.5,2.5,0.6025,1.1219023572845659,1.1078852400637331
2,0.2,0.5,2.5,0.605,1.1211680716460535,1.1080928885112937
2,0.2,0.5,2.5,0.6075,1.1203898629840163,1.10826679726583
2,0.2,0.5,2.5,0.61,1.1195679517515613,1.1084056980700467
2,0.2,0.5,2.5,0.6125,1.1187025612446677,1.1085081483695927
2,0.2,0.5,2.5,0.615,1.1177939175730944,1.1085725437432217
2,0.2,0.5,2.5,0.6175,1.1168422496309773,1.1085971327301996
2,0.2,0.5,2.5,0.62,1.1158477890671108,1.1085800338196872
2,0.2,0.5,2.5,0.6225,1.1148107702549188,1.108519254328048
2,0.2,0.5,2.5,0.625,1.1137314302621228,1.1084127108563093
2,0.2,0.5,2.5,0.6275000000000001,1.1126100088201116,1.1082582509927799
2,0.2,0.5,2.5,0.63,1.1114467482930124,1.108053675905012
2,0.2,0.5,2.5,0.6325000000000001,1.1102418936464724,1.1077967634515042
2,0.2,0.5,2.5,0.635,1.1089956924161584,1.1074852914375337
2,0.2,0.5,2.5,0.6375000000000001,1.1077083946759707,1.1071170606406877
2,0.2,0.5,2.5,0.64,1.1063802530059823,1.1066899172404203
2,0.2,0.5,2.5,0.6425,1.1050115224601118,1.1062017743022237
2,0.2,0.5,2.5,0.645,1.1036024605335228,1.1056506319897217
2,0.2,0.5,2.5,0.6475,1.102153327129769,1.1050345962074735
2,0.2,0.5,2.5,0.65,1.1006643845276798,1.1043518954124711
2,0.2,0.5,2.5,0.6525,1.0991358973479979,1.1036008953717842
2,0.2,0.5,2.5,0.655,1.0975681325197721,1.102780111688188
2,0.2,0.5,2.5,0.6575,1.0959613592465067,1.1018882199621445
2,0.2,0.5,2.5,0.66,1.0943158489720806,1.100924063507394
2,0.2,0.5,2.5,0.6625,1.092631875346434,1.0998866585869727
2,0.2,0.5,2.5,0.665,1.0909097141910373,1.0987751971857476
2,0.2,0.5,2.5,0.6675,1.089149643464134,1.0975890473833163
2,0.2,0.5,2.5,0.67,1.0873519432257766,1.0963277514368073
2,0.2,0.5,2.5,0.6725,1.0855168956026555,1.09499102172447
2,0.2,0.5,2.5,0.675,1.0836447847527253,1.0935787347392922
2,0.2,0.5,2.5,0.6775,1.0817358968296342,1.0920909233535798
2,0.2,0.5,2.5,0.68,1.0797905199469695,1.090527767602535
2,0.2,0.5,2.5,0.6825,1.0778089441423107,1.0888895842548618
2,0.2,0.5,2.5,0.685,1.0757914613411124,1.0871768154521861
2,0.2,0.5,2.5,0.6875,1.07373836532041,1.0853900167057984
2,0.2,0.5,2.5,0.6900000000000001,1.0716499516723619,1.0835298445388306
2,0.2,0.5,2.5,0.6925,1.069526517767629,1.0815970440553968
2,0.2,0.5,2.5,0.6950000000000001,1.067368362718602,1.0795924367044083
2,0.2,0.5,2.5,0.6975,1.0651757873424788,1.0775169084868446
2,0.2,0.5,2.5,0.7000000000000001,1.0629490941241986,1.0753713988300462
2,0.2,0.5,2.5,0.7025,1.0606885871792435,1.073156890323683
2,0.2,0.5,2.5,0.705,1.058394572216305,1.0708743994784058
2,0.2,0.5,2.5,0.7075,1.056067356499829,1.0685249686324276
2,0.2,0.5,2.5,0.71,1.0537072488124442,1.0661096590932697
2,0.2,0.5,2.5,0.7125,1.0513145594172724,1.0636295455630675
2,0.2,0.5,2.5,0.715,1.0488896000201433,1.0610857118572101
2,0.2,0.5,2.5,0.7175,1.0464326837316982,1.058479247888811
2,0.2,0.5,2.5,0.72,1.0439441250294104,1.0558112478560597
2,0.2,0.5,2.5,0.7225,1.04142423971951,1.0530828095376874
2,0.2,0.5,2.5,0.725,1.0388733448988368,1.0502950345729798
2,0.2,0.5,2.5,0.7275,1.0362917589166087,1.047449029579736
2,0.2,0.5,2.5,0.73,1.0336798013361321,1.0445459079446575
2,0.2,0.5,2.5,0.7325,1.03103779289644,1.0415867921076003
2,0.2,0.5,2.5,0.735,1.0283660554738836,1.038572816154562
2,0.2,0.5,2.5,0.7375,1.0256649120436678,1.0355051285324959
2,0.2,0.5,2.5,0.74,1.0229346866413451,1.032384894704121
2,0.2,0.5,2.5,0.7425,1.0201757043242767,1.0292132995711842
2,0.2,0.5,2.5,0.745,1.0173882911330578,1.0259915495101677
2,0.2,0.5,2.5,0.7475,1.0145727740529193,1.0227208738847844
2,0.2,0.5,2.5,0.75,1.0117294809751154,1.0194025259241188
2,0.2,0.5,2.5,0.7525000000000001,1.0088587406582956,1.0160377828827216
2,0.2,0.5,2.5,0.755,1.005960882689874,1.0126279454294589
2,0.2,0.5,2.5,0.7575000000000001,1.0030362374473965,1.0091743362430874
2,0.2,0.5,2.5,0.76,1.000085136059919,1.0056782978251488
2,0.2,0.5,2.5,0.7625000000000001,0.9971079103693955,1.0021411895721624
2,0.2,0.5,2.5,0.765,0.9941048928920887,0.9985643841796119
2,0.2,0.5,2.5,0.7675000000000001,0.9910764167800056,0.9949492634780573
2,0.2,0.5,2.5,0.77,0.988022815782366,0.9912972138267369
2,0.2,0.5,2.5,0.7725,0.9849444242071058,0.9876096212105455
2,0.2,0.5,2.5,0.775,0.9818415768824319,0.983887866202914
2,0.2,0.5,2.5,0.7775,0.9787146091184237,0.9801333189680062
2,0.2,0.5,2.5,0.78,0.9755638566686891,0.9763473344814867
2,0.2,0.5,2.5,0.7825,0.9723896556920902,0.97253124814902
2,0.2,0.5,2.5,0.785,0.9691923427145352,0.968686371996037
2,0.2,0.5,2.5,0.7875,0.9659722545908427,0.964813991590798
2,0.2,0.5,2.5,0.79,0.9627297284666941,0.9609153638463037
2,0.2,0.5,2.5,0.7925,0.959465101740668,0.9569917158246911
2,0.2,0.5,2.5,0.795,0.956178712026369,0.9530442446421563
2,0.2,0.5,2.5,0.7975,0.9528708971146636,0.949074118542533
2,0.2,0.5,2.5,0.8,0.9495419949360087,0.9450824791754284
2,0.2,0.5,2.5,0.8025,0.9461923435229038,0.9410704450803096
2,0.2,0.5,2.5,0.805,0.9428222809724518,0.9370391163425853
2,0.2,0.5,2.5,0.8075,0.9394321454090511,0.9329895803522162
2,0.2,0.5,2.5,0.81,0.9360222749472095,0.928922918560909
2,0.2,0.5,2.5,0.8125,0.9325930076544986,0.9248402141013303
2,0.2,0.5,2.5,0.8150000000000001,0.9291446815146456,0.920742560101858
2,0.2,0.5,2.5,0.8175,0.9256776343907728,0.9166310685044308
2,0.2,0.5,2.5,0.8200000000000001,0.9221922039887911,0.9125068791708341
2,0.2,0.5,2.5,0.8225,0.918688727820946,0.9083711690464362
2,0.2,0.5,2.5,0.8250000000000001,0.9151675431695343,0.9042251611385533
2,0.2,0.5,2.5,0.8275,0.9116289870507829,0.9000701330614822
2,0.2,0.5,2.5,0.8300000000000001,0.9080733961789059,0.895907424900475
2,0.2,0.5,2.5,0.8325,0.9045011069303416,0.8917384461536193
2,0.2,0.5,2.5,0.835,0.9009124553081721,0.8875646815229465
2,0.2,0.5,2.5,0.8375,0.8973077769067349,0.8833876953443376
2,0.2,0.5,2.5,0.84,0.8936874068764336,0.8792091344690363
2,0.2,0.5,2.5,0.8425,0.8900516798887428,0.8750307294375658
2,0.2,0.5,2.5,0.845,0.886400930101426,0.8708542938191539
2,0.2,0.5,2.5,0.8475,0.8827354911239618,0.8666817216247183
2,0.2,0.5,2.5,0.85,0.8790556959831852,0.8625149827394727
2,0.2,0.5,2.5,0.8525,0.875361877089155,0.8583561163603738
2,0.2,0.5,2.5,0.855,0.8716543662012426,0.8542072224634917
2,0.2,0.5,2.5,0.8575,0.8679334943944567,0.8500704513660658
2,0.2,0.5,2.5,0.86,0.8641995920260002,0.8459479914862787
2,0.2,0.5,2.5,0.8625,0.8604529887020708,0.8418420554402386
2,0.2,0.5,2.5,0.865,0.8566940132449077,0.8377548646490501
2,0.2,0.5,2.5,0.8675,0.8529229936600846,0.8336886326587721
2,0.2,0.5,2.5,0.87,0.8491402571040648,0.8296455474019256
2,0.2,0.5,2.5,0.8725,0.8453461298520069,0.8256277526500412
2,0.2,0.5,2.5,0.875,0.8415409372658429,0.8216373289229406
2,0.2,0.5,2.5,0.8775000000000001,0.8377250037626192,0.8176762741309328
2,0.2,0.5,2.5,0.88,0.8338986527831111,0.8137464842314175
2,0.2,0.5,2.5,0.8825000000000001,0.8300622067607168,0.8098497341811287
2,0.2,0.5,2.5,0.885,0.8262159870906295,0.8059876594595727
2,0.2,0.5,2.5,0.8875000000000001,0.8223603140992943,0.802161738428798
2,0.2,0.5,2.5,0.89,0.8184955070141597,0.798373275779075
2,0.2,0.5,2.5,0.8925000000000001,0.8146218839337143,0.7946233872905226
2,0.2,0.5,2.5,0.895,0.8107397617978263,0.7909129861175064
2,0.2,0.5,2.5,0.8975,0.8068494563583817,0.7872427707758266
2,0.2,0.5,2.5,0.9,0.8029512821502285,0.7836132149842243
2,0.2,0.5,2.5,0.9025,0.7990455524624267,0.7800245594805219
2,0.2,0.5,2.5,0.905,0.7951325793098118,0.7764768059011902
2,0.2,0.5,2.5,0.9075,0.7912126734048753,0.7729697127807348
2,0.2,0.5,2.5,0.91,0.787286144129959,0.7695027936952549
2,0.2,0.5,2.5,0.9125,0.7833532995097776,0.7660753175435159
2,0.2,0.5,2.5,0.915,0.7794144461842621,0.762686310929149
2,0.2,0.5,2.5,0.9175,0.7754698893817337,0.7593345625800996
2,0.2,0.5,2.5,0.92,0.7715199328924089,0.7560186297161546
2,0.2,0.5,2.5,0.9225,0.7675648790422415,0.7527368462531816
2,0.2,0.5,2.5,0.925,0.7636050286670977,0.7494873327135855
2,0.2,0.5,2.5,0.9275,0.7596406810872776,0.7462680076966205
2,0.2,0.5,2.5,0.93,0.755672134082374,0.7430766007499215
2,0.2,0.5,2.5,0.9325,0.7516996838664833,0.7399106664748729
2,0.2,0.5,2.5,0.935,0.747723625063762,0.7367675996930905
2,0.2,0.5,2.5,0.9375,0.743744250684333,0.7336446514993645
2,0.2,0.5,2.5,0.9400000000000001,0.7397618521005499,0.730538946027589
2,0.2,0.5,2.5,0.9425,0.7357767190236145,0.7274474977605625
2,0.2,0.5,2.5,0.9450000000000001,0.7317891394805521,0.7243672292208928
2,0.2,0.5,2.5,0.9475,0.7277993997915511,0.7212949888899044
2,0.2,0.5,2.5,0.9500000000000001,0.7238077845476625,0.7182275692117766
2,0.2,0.5,2.5,0.9525,0.7198145765888637,0.7151617245530392
2,0.2,0.5,2.5,0.9550000000000001,0.7158200569824924,0.7120941890009154
2,0.2,0.5,2.5,0.9575,0.7118245050020473,0.7090216938982242
2,0.2,0.5,2.5,0.96,0.7078281981063583,0.7059409850271671
2,0.2,0.5,2.5,0.9625,0.7038314119191297,0.7028488393686215
2,0.2,0.5,2.5,0.965,0.6998344202088602,0.6997420813776599
2,0.2,0.5,2.5,0.9675,0.6958374948691333,0.6966175987289839
2,0.2,0.5,2.5,0.97,0.691840905899289,0.6934723574982903
2,0.2,0.5,2.5,0.9725,0.6878449213854713,0.6903034167561469
2,0.2,0.5,2.5,0.975,0.6838498074820553,0.6871079425604124
2,0.2,0.5,2.5,0.9775,0.6798558283934569,0.6838832213406572
2,0.2,0.5,2.5,0.98,0.6758632463563236,0.6806266726740197
2,0.2,0.5,2.5,0.9825,0.6718723216221071,0.6773358614558288
2,0.2,0.5,2.5,0.985,0.6678833124400207,0.6740085094706743
2,0.2,0.5,2.5,0.9875,0.6638964750403825,0.6706425063698183
2,0.2,0.5,2.5,0.99,0.6599120636183441,0.6672359200598235
2,0.2,0.5,2.5,0.9925,0.655930330318002,0.6637870065043073
2,0.2,0.5,2.5,0.995,0.6519515252169018,0.6602942189365463
2,0.2,0.5,2.5,0.9975,0.6479758963109254,0.6567562164753664
2,0.2,0.5,2.5,1.0,0.644003689499568,0.6531718721302887
2,0.2,0.5,2.5,1.0025,0.6400351485716036,0.649540280174804
2,0.2,0.5,2.5,1.0050000000000001,0.636070515191138,0.6458607628592448
2,0.2,0.5,2.5,1.0075,0.6321100288840515,0.6421328764267555
2,0.2,0.5,2.5,1.01,0.628153927024832,0.6383564163883436
2,0.2,0.5,2.5,1.0125,0.6242024448237917,0.6345314220055939
2,0.2,0.5,2.5,1.0150000000000001,0.6202558153146818,0.6306581799228997
2,0.2,0.5,2.5,1.0175,0.616314269342687,0.6267372268851793
2,0.2,0.5,2.5,1.02,0.6123780355528149,0.622769351472346
2,0.2,0.5,2.5,1.0225,0.6084473403786707,0.6187555947782705
2,0.2,0.5,2.5,1.025,0.6045224080316218,0.6146972499600424
2,0.2,0.5,2.5,1.0275,0.6006034604903482,0.6105958605830987
2,0.2,0.5,2.5,1.03,0.5966907174907834,0.6064532176891653
2,0.2,0.5,2.5,1.0325,0.592784396516437,0.6022713555175351
2,0.2,0.5,2.5,1.035,0.588884712789109,0.5980525458153703
2,0.2,0.5,2.5,1.0375,0.5849918792599825,0.5937992906801643
2,0.2,0.5,2.5,1.04,0.5811061066011103,0.5895143138866907
2,0.2,0.5,2.5,1.0425,0.5772276031972735,0.5852005506619278
2,0.2,0.5,2.5,1.045,0.5733565751382335,0.5808611358844695
2,0.2,0.5,2.5,1.0475,0.569493226211356,0.5764993906995424
2,0.2,0.5,2.5,1.05,0.5656377578946276,0.5721188075567775
2,0.2,0.5,2.5,1.0525,0.5617903693500353,0.5677230336955261
2,0.2,0.5,2.5,1.055,0.55795125741734,0.563315853120773
2,0.2,0.5,2.5,1.0575,0.5541206166082162,0.558901167132125
2,0.2,0.5,2.5,1.06,0.5502986391007736,0.5544829734881255
2,0.2,0.5,2.5,1.0625,0.5464855147344473,0.5500653443081533
2,0.2,0.5,2.5,1.065,0.5426814310052634,0.5456524028340244
2,0.2,0.5,2.5,1.0675000000000001,0.5388865730614755,0.5412482991929707
2,0.2,0.5,2.5,1.07,0.5351011236995703,0.5368571853222821
2,0.2,0.5,2.5,1.0725,0.5313252633606376,0.5324831892334546
2,0.2,0.5,2.5,1.075,0.5275591701271111,0.5281303888099862
2,0.2,0.5,2.5,1.0775000000000001,0.5238030197198681,0.5238027853471813
2,0.2,0.5,2.5,1.08,0.5200569854956946,0.5195042770548571
2,0.2,0.5,2.5,1.0825,0.5163212384451086,0.5152386327538495
2,0.2,0.5,2.5,1.085,0.51259594719054,0.5110094660047899
2,0.2,0.5,2.5,1.0875000000000001,0.5088812779848711,0.5068202099123871
2,0.2,0.5,2.5,1.09,0.5051773947103234,0.5026740928503923
2,0.2,0.5,2.5,1.0925,0.501484458877703,0.4985741153512171
2,0.2,0.5,2.5,1.095,0.4978026296259893,0.49452302839994633
2,0.2,0.5,2.5,1.0975,0.49413206372227503,0.49052331336511207
2,0.2,0.5,2.5,1.1,0.490472915562046,0.48657716378795296
2,0.2,0.5,2.5,1.1025,0.486825337169808,0.48268646923841296
2,0.2,0.5,2.5,1.105,0.4831894782000493,0.478852801429436
2,0.2,0.5,2.5,1.1075,0.4795654859385396,0.4750774027619058
2,0.2,0.5,2.5,1.11,0.47595350530396646,0.47136117745045475
2,0.2,0.5,2.5,1.1125,0.4723536788499013,0.4677046853562621
2,0.2,0.5,2.5,1.115,0.4687661467670936,0.4641081386264593
2,0.2,0.5,2.5,1.1175,0.4651910468860919,0.4605714012118158
2,0.2,0.5,2.5,1.12,0.46162851468018895,0.4570939913048255
2,0.2,0.5,2.5,1.1225,0.458078683268687,0.45367508670988776
2,0.2,0.5,2.5,1.125,0.4545416834204777,0.4503135331262206
2,0.2,0.5,2.5,1.1275,0.4510176435579418,0.4470078552928305
2,0.2,0.5,2.5,1.1300000000000001,0.44750668976115515,0.443756270913811
2,0.2,0.5,2.5,1.1325,0.4440089457724079,0.4405567072518206
2,0.2,0.5,2.5,1.135,0.4405245330010257,0.43740682024814964
2,0.2,0.5,2.5,1.1375,0.43705357052849253,0.4343040159998243
2,0.2,0.5,2.5,1.1400000000000001,0.4335961751138777,0.43124547439798827
2,0.2,0.5,2.5,1.1425,0.43015246119955514,0.4282281747078208
2,0.2,0.5,2.5,1.145,0.4267225409172132,0.42524892284861393
2,0.2,0.5,2.5,1.1475,0.4233065240941588,0.4223043801138915
2,0.2,0.5,2.5,1.1500000000000001,0.41990451825990543,0.41939109305560124
2,0.2,0.5,2.5,1.1525,0.41651662865304384,0.4165055242438368
2,0.2,0.5,2.5,1.155,0.41314295822839026,0.4136440836042685
2,0.2,0.5,2.5,1.1575,0.4097836076644143,0.4108031600296967
2,0.2,0.5,2.5,1.16,0.4064386753709379,0.407979152959865
2,0.2,0.5,2.5,1.1625,0.4031082574971014,0.40516850362499723
2,0.2,0.5,2.5,1.165,0.39979244793959856,0.40236772565317663
2,0.2,0.5,2.5,1.1675,0.3964913383511686,0.3995734347499851
2,0.2,0.5,2.5,1.17,0.39320501814935294,0.39678237717017
2,0.2,0.5,2.5,1.1725,0.3899335745255005,0.3939914567156515
2,0.2,0.5,2.5,1.175,0.3866770924540312,0.3911977600116
2,0.2,0.5,2.5,1.1775,0.38343565470193813,0.3883985798323102
2,0.2,0.5,2.5,1.18,0.38020934183854144,0.385591436270949
2,0.2,0.5,2.5,1.1825,0.3769982322454788,0.38277409557162156
2,0.2,0.5,2.5,1.185,0.37380240212693305,0.3799445864682235
2,0.2,0.5,2.5,1.1875,0.37062192552009204,0.3771012139019705
2,0.2,0.5,2.5,1.19,0.36745687430583807,0.37424257001781047
2,0.2,0.5,2.5,1.1925000000000001,0.3643073182196616,0.3713675423689156
2,0.2,0.5,2.5,1.195,0.3611733248628005,0.36847531928770405
2,0.2,0.5,2.5,1.1975,0.35805495971358825,0.3655653924108659
2,0.2,0.5,2.5,1.2,0.3549522861390257,0.3626375563746919
2,0.2,0.5,2.5,1.2025000000000001,0.35186536540655644,0.3596919057247921
2,0.2,0.5,2.5,1.205,0.3487942566960513,0.3567288291111933
2,0.2,0.5,2.5,1.2075,0.3457390171119935,0.3537490008652855
2,0.2,0.5,2.5,1.21,0.3426997016958626,0.35075337007901386
2,0.2,0.5,2.5,1.2125000000000001,0.3396763634387139,0.3477431473287354
2,0.2,0.5,2.5,1.215,0.3366690532939482,0.34471978920632584
2,0.2,0.5,2.5,1.2175,0.33367782019026704,0.34168498083797955
2,0.2,0.5,2.5,1.22,0.3307027110448119,0.3386406165868378
2,0.2,0.5,2.5,1.2225,0.3277437707764841,0.3355887791488993
2,0.2,0.5,2.5,1.225,0.3248010423194342,0.33253171726250047
2,0.2,0.5,2.5,1.2275,0.3218745666367307,0.329471822260183
2,0.2,0.5,2.5,1.23,0.31896438273418753,0.3264116036977747
2,0.2,0.5,2.5,1.2325,0.3160705276743618,0.3233536642991517
2,0.2,0.5,2.5,1.235,0.3131930365907061,0.32030067445656496
2,0.2,0.5,2.5,1.2375,0.3103319427018791,0.31725534652541326
2,0.2,0.5,2.5,1.24,0.3074872773262067,0.31422040914941796
