panel,t,a,y,theory_density,kde_density
2,1.0,2.0,0.562,0.6448136592715273,0.6459240781083458
2,1.0,2.0,0.5640000000000001,0.646328443914468,0.6482127436274866
2,1.0,2.0,0.5660000000000001,0.647835719672565,0.6504925079140903
2,1.0,2.0,0.5680000000000001,0.6493354732135583,0.652762431120931
2,1.0,2.0,0.5700000000000001,0.65082769132419,0.655021586336729
2,1.0,2.0,0.5720000000000001,0.6523123609102698,0.6572690608278029
2,1.0,2.0,0.5740000000000001,0.6537894689967338,0.6595039571934141
2,1.0,2.0,0.5760000000000001,0.6552590027277033,0.6617253944339727
2,1.0,2.0,0.578,0.6567209493665399,0.6639325089318387
2,1.0,2.0,0.58,0.6581752962958969,0.6661244553447028
2,1.0,2.0,0.582,0.659622031017768,0.6683004074120964
2,1.0,2.0,0.584,0.661061141153534,0.670459558675955
2,1.0,2.0,0.586,0.662492614444005,0.6726011231164118
2,1.0,2.0,0.588,0.6639164387494612,0.6747243357046939
2,1.0,2.0,0.59,0.6653326020496894,0.6768284528750287
2,1.0,2.0,0.592,0.6667410924440184,0.6789127529181672
2,1.0,2.0,0.594,0.6681418981513486,0.6809765362991624
2,1.0,2.0,0.596,0.6695350075101825,0.683019125902715
2,1.0,2.0,0.598,0.6709204089786472,0.6850398672095314
2,1.0,2.0,0.6,0.6722980911345205,0.6870381284074272
2,1.0,2.0,0.602,0.6736680426752476,0.6890133004414515
2,1.0,2.0,0.604,0.6750302524179593,0.6909647970073242
2,1.0,2.0,0.606,0.6763847092994852,0.6928920544929164
2,1.0,2.0,0.608,0.6777314023763652,0.6947945318726884
2,1.0,2.0,0.61,0.6790703208248569,0.6966717105602062
2,1.0,2.0,0.612,0.6804014539409408,0.698523094224161
2,1.0,2.0,0.614,0.681724791140323,0.700348208573286
2,1.0,2.0,0.616,0.6830403219584338,0.7021466011159375
2,1.0,2.0,0.618,0.6843480360504246,0.7039178409000163
2,1.0,2.0,0.62,0.6856479231911617,0.7056615182390843
2,1.0,2.0,0.622,0.6869399732752164,0.7073772444305582
2,1.0,2.0,0.624,0.6882241763168532,0.7090646514718073
2,1.0,2.0,0.626,0.6895005224500146,0.7107233917799357
2,1.0,2.0,0.628,0.6907690019283038,0.7123531379210666
2,1.0,2.0,0.63,0.6920296051249627,0.7139535823545697
2,1.0,2.0,0.632,0.6932823225328497,0.7155244371977971
2,1.0,2.0,0.634,0.6945271447644126,0.717065434016303
2,1.0,2.0,0.636,0.6957640625516589,0.7185763236447154
2,1.0,2.0,0.638,0.6969930667461248,0.7200568760426154
2,1.0,2.0,0.64,0.6982141483188394,0.7215068801897627
2,1.0,2.0,0.642,0.6994272983602876,0.7229261440244695
2,1.0,2.0,0.644,0.7006325080803685,0.7243144944285241
2,1.0,2.0,0.646,0.7018297688083533,0.7256717772614693
2,1.0,2.0,0.648,0.7030190719928388,0.7269978574466286
2,1.0,2.0,0.65,0.7042004092016974,0.7282926191106611
2,1.0,2.0,0.652,0.7053737721220268,0.7295559657778172
2,1.0,2.0,0.654,0.7065391525600947,0.7307878206194366
2,1.0,2.0,0.656,0.7076965424412818,0.7319881267586383
2,1.0,2.0,0.658,0.7088459338100214,0.733156847629368
2,1.0,2.0,0.66,0.7099873188297363,0.7342939673884481
2,1.0,2.0,0.662,0.7111206897827749,0.7353994913784468
2,1.0,2.0,0.664,0.7122460390703399,0.7364734466385321
2,1.0,2.0,0.666,0.7133633592124202,0.7375158824598673
2,1.0,2.0,0.668,0.7144726428477155,0.7385268709813007
2,1.0,2.0,0.67,0.7155738827335592,0.739506507820573
2,1.0,2.0,0.672,0.716667071745841,0.7404549127355544
2,1.0,2.0,0.674,0.717752202878923,0.7413722303094362
2,1.0,2.0,0.676,0.7188292692455565,0.7422586306532599
2,1.0,2.0,0.678,0.7198982640767931,0.7431143101186467
2,1.0,2.0,0.68,0.7209591807218962,0.7439394920131359
2,1.0,2.0,0.682,0.7220120126482468,0.7447344273100067
2,1.0,2.0,0.684,0.7230567534412488,0.7454993953443675
2,1.0,2.0,0.686,0.7240933968042308,0.7462347044866705
2,1.0,2.0,0.6880000000000001,0.7251219365583453,0.7469406927849097
2,1.0,2.0,0.6900000000000001,0.7261423666424649,0.747617728566368
2,1.0,2.0,0.6920000000000001,0.7271546811130761,0.7482662109899498
2,1.0,2.0,0.6940000000000001,0.7281588741441718,0.7488865705398561
2,1.0,2.0,0.6960000000000001,0.7291549400271381,0.7494792694517595
2,1.0,2.0,0.6980000000000001,0.7301428731706416,0.7500448020626165
2,1.0,2.0,0.7000000000000001,0.7311226681005125,0.7505836950755517
2,1.0,2.0,0.7020000000000001,0.7320943194596247,0.7510965077315931
2,1.0,2.0,0.704,0.7330578220077749,0.7515838318805682
2,1.0,2.0,0.706,0.7340131706215581,0.7520462919436864
2,1.0,2.0,0.708,0.7349603602942397,0.7524845447612561
2,1.0,2.0,0.71,0.7358993861356271,0.7528992793193536
2,1.0,2.0,0.712,0.7368302433719365,0.7532912163500787
2,1.0,2.0,0.714,0.7377529273456589,0.7536611078007973
2,1.0,2.0,0.716,0.7386674335154227,0.7540097361686534
2,1.0,2.0,0.718,0.7395737574558541,0.7543379136972842
2,1.0,2.0,0.72,0.7404718948574345,0.7546464814338887
2,1.0,2.0,0.722,0.7413618415263554,0.7549363081455589
2,1.0,2.0,0.724,0.742243593384372,0.7552082890947016
2,1.0,2.0,0.726,0.7431171464686527,0.7554633446746649
2,1.0,2.0,0.728,0.7439824969316267,0.7557024189072721
2,1.0,2.0,0.73,0.7448396410408293,0.7559264778053426
2,1.0,2.0,0.732,0.7456885751787452,0.7561365076040539
2,1.0,2.0,0.734,0.7465292958426479,0.7563335128660563
2,1.0,2.0,0.736,0.7473617996444379,0.7565185144662104
2,1.0,2.0,0.738,0.7481860833104784,0.7566925474627365
2,1.0,2.0,0.74,0.7490021436814274,0.756856658862381
2,1.0,2.0,0.742,0.7498099777120688,0.7570119052882487
2,1.0,2.0,0.744,0.7506095824711407,0.7571593505594104
2,1.0,2.0,0.746,0.7514009551411602,0.7573000631924302
2,1.0,2.0,0.748,0.7521840930182478,0.7574351138354057
2,1.0,2.0,0.75,0.7529589935119475,0.75756557264579
2,1.0,2.0,0.752,0.7537256541450458,0.7576925066236729
2,1.0,2.0,0.754,0.7544840725533872,0.7578169769128165
2,1.0,2.0,0.756,0.7552342464856889,0.7579400360817183
2,1.0,2.0,0.758,0.7559761738033518,0.7580627253976393
2,1.0,2.0,0.76,0.7567098524802698,0.7581860721063545
2,1.0,2.0,0.762,0.7574352806026365,0.758311086730628
2,1.0,2.0,0.764,0.7581524563687496,0.7584387604002334
2,1.0,2.0,0.766,0.7588613780888137,0.7585700622265031
2,1.0,2.0,0.768,0.7595620441847393,0.7587059367336743
2,1.0,2.0,0.77,0.7602544531899413,0.7588473013596773
2,1.0,2.0,0.772,0.7609386037491341,0.7589950440378663
2,1.0,2.0,0.774,0.7616144946181244,0.7591500208714672
2,1.0,2.0,0.776,0.7622821246636028,0.7593130539112956
2,1.0,2.0,0.778,0.7629414928629317,0.759484929047227
2,1.0,2.0,0.78,0.763592598303932,0.7596663940228668
2,1.0,2.0,0.782,0.7642354401846678,0.7598581565822142
2,1.0,2.0,0.784,0.7648700178132275,0.7600608827563734
2,1.0,2.0,0.786,0.7654963306075045,0.7602751952974285
2,1.0,2.0,0.788,0.7661143780949743,0.7605016722657059
2,1.0,2.0,0.79,0.76672415991247,0.7607408457757582
2,1.0,2.0,0.792,0.7673256758059563,0.7609932009053866
2,1.0,2.0,0.794,0.7679189256302997,0.7612591747711055
2,1.0,2.0,0.796,0.7685039093490383,0.7615391557723672
2,1.0,2.0,0.798,0.7690806270341486,0.7618334830059349
2,1.0,2.0,0.8,0.76964907886581,0.7621424458507859
2,1.0,2.0,0.802,0.7702092651321678,0.7624662837229046
2,1.0,2.0,0.804,0.7707611862290943,0.7628051859983995
2,1.0,2.0,0.806,0.7713048426599463,0.7631592921024096
2,1.0,2.0,0.808,0.7718402350353226,0.7635286917603645
2,1.0,2.0,0.81,0.7723673640728183,0.7639134254072476
2,1.0,2.0,0.812,0.7728862305967767,0.7643134847497993
2,1.0,2.0,0.8140000000000001,0.7733968355380405,0.7647288134756832
2,1.0,2.0,0.8160000000000001,0.7738991799336998,0.7651593081029181
2,1.0,2.0,0.8180000000000001,0.7743932649268385,0.7656048189624096
2,1.0,2.0,0.8200000000000001,0.7748790917662789,0.7660651513055592
2,1.0,2.0,0.8220000000000001,0.7753566618063238,0.7665400665284929
2,1.0,2.0,0.8240000000000001,0.775825976506498,0.7670292835041573
2,1.0,2.0,0.8260000000000001,0.776287037431285,0.7675324800128345
2,1.0,2.0,0.8280000000000001,0.7767398462498658,0.7680492942615319
2,1.0,2.0,0.8300000000000001,0.7771844047358524,0.7685793264824637
2,1.0,2.0,0.8320000000000001,0.7776207147670202,0.7691221406005928
2,1.0,2.0,0.834,0.7780487783250399,0.769677265960089
2,1.0,2.0,0.836,0.7784685974952062,0.7702441990997914
2,1.0,2.0,0.838,0.7788801744661645,0.7708224055674738
2,1.0,2.0,0.84,0.7792835115296364,0.771411321763208
2,1.0,2.0,0.842,0.7796786110801436,0.7720103568020631
2,1.0,2.0,0.844,0.7800654756147289,0.7726188943868436
2,1.0,2.0,0.846,0.7804441077326764,0.7732362946817947
2,1.0,2.0,0.848,0.7808145101352288,0.7738618961786649
2,1.0,2.0,0.85,0.7811766856253052,0.7744950175470219
2,1.0,2.0,0.852,0.7815306371072132,0.7751349594611047
2,1.0,2.0,0.854,0.7818763675863629,0.7757810063961837
2,1.0,2.0,0.856,0.7822138801689786,0.7764324283879434
2,1.0,2.0,0.858,0.7825431780618063,0.7770884827490221
2,1.0,2.0,0.86,0.7828642645718213,0.777748415737547
2,1.0,2.0,0.862,0.7831771431059356,0.7784114641731346
2,1.0,2.0,0.864,0.7834818171706999,0.7790768569966179
2,1.0,2.0,0.866,0.783778290372007,0.779743816770333
2,1.0,2.0,0.868,0.7840665664147921,0.7804115611166934
2,1.0,2.0,0.87,0.7843466491027326,0.7810793040932787
2,1.0,2.0,0.872,0.7846185423379436,0.7817462575035292
2,1.0,2.0,0.874,0.7848822501206758,0.7824116321427703
2,1.0,2.0,0.876,0.7851377765490083,0.7830746389799251
2,1.0,2.0,0.878,0.7853851258185414,0.783734490275879
2,1.0,2.0,0.88,0.7856243022220872,0.7843904006402183
2,1.0,2.0,0.882,0.7858553101493598,0.7850415880283191
2,1.0,2.0,0.884,0.7860781540866623,0.785687274681673
2,1.0,2.0,0.886,0.7862928386165731,0.7863266880143919
2,1.0,2.0,0.888,0.786499368417631,0.7869590614495847
2,1.0,2.0,0.89,0.7866977482640184,0.7875836352094641
2,1.0,2.0,0.892,0.7868879830252417,0.7881996570633565
2,1.0,2.0,0.894,0.7870700776658133,0.788806383038144
2,1.0,2.0,0.896,0.7872440372449295,0.7894030780956685
2,1.0,2.0,0.898,0.7874098669161472,0.789989016781898
2,1.0,2.0,0.9,0.7875675719270606,0.7905634838526112
2,1.0,2.0,0.902,0.787717157618975,0.7911257748803556
2,1.0,2.0,0.904,0.7878586294265794,0.7916751968473845
2,1.0,2.0,0.906,0.7879919928776191,0.7922110687290852
2,1.0,2.0,0.908,0.7881172535925648,0.7927327220722635
2,1.0,2.0,0.91,0.7882344172842821,0.7932395015723565
2,1.0,2.0,0.912,0.7883434897576986,0.7937307656533555
2,1.0,2.0,0.914,0.788444476909469,0.7942058870538056
2,1.0,2.0,0.916,0.7885373847276412,0.7946642534219344
2,1.0,2.0,0.918,0.7886222192913195,0.7951052679223886
2,1.0,2.0,0.92,0.7886989867703258,0.7955283498567458
2,1.0,2.0,0.922,0.7887676934248605,0.7959329352991448
2,1.0,2.0,0.924,0.7888283456051638,0.7963184777482923
2,1.0,2.0,0.926,0.7888809497511708,0.7966844487960081
2,1.0,2.0,0.928,0.7889255123921717,0.7970303388124075
2,1.0,2.0,0.93,0.7889620401464648,0.7973556576468033
2,1.0,2.0,0.932,0.7889905397210127,0.797659935343131
2,1.0,2.0,0.934,0.7890110179110957,0.7979427228679887
2,1.0,2.0,0.936,0.789023481599963,0.7982035928488153
2,1.0,2.0,0.9380000000000001,0.7890279377584841,0.7984421403192593
2,1.0,2.0,0.9400000000000001,0.7890243934447988,0.7986579834681798
2,1.0,2.0,0.9420000000000001,0.7890128558039656,0.79885076438833
2,1.0,2.0,0.9440000000000001,0.7889933320676091,0.7990201498202376
2,1.0,2.0,0.9460000000000001,0.7889658295535671,0.799165831886439
2,1.0,2.0,0.9480000000000001,0.7889303556655349,0.7992875288108405
2,1.0,2.0,0.9500000000000001,0.7888869178927104,0.7993849856176684
2,1.0,2.0,0.9520000000000001,0.7888355238094363,0.7994579748042536
2,1.0,2.0,0.9540000000000001,0.788776181074844,0.7995062969815936
2,1.0,2.0,0.9560000000000001,0.7887088974324918,0.7995297814766545
2,1.0,2.0,0.9580000000000001,0.788633680710008,0.7995282868901398
2,1.0,2.0,0.96,0.7885505388187269,0.7995017016035416
2,1.0,2.0,0.962,0.78845947975333,0.7994499442293692
2,1.0,2.0,0.964,0.7883605115914802,0.7993729639984392
2,1.0,2.0,0.966,0.7882536424934593,0.7992707410784429
2,1.0,2.0,0.968,0.7881388807018034,0.7991432868181978
2,1.0,2.0,0.97,0.7880162345409352,0.7989906439122554
2,1.0,2.0,0.972,0.7878857124167995,0.7988128864810259
2,1.0,2.0,0.974,0.7877473228164943,0.7986101200618813
2,1.0,2.0,0.976,0.7876010743079028,0.7983824815072568
2,1.0,2.0,0.978,0.7874469755393224,0.7981301387863293
2,1.0,2.0,0.98,0.7872850352390974,0.7978532906873479
2,1.0,2.0,0.982,0.7871152622152445,0.7975521664183027
2,1.0,2.0,0.984,0.7869376653550826,0.79722702510444
2,1.0,2.0,0.986,0.7867522536248611,0.796878155181568
2,1.0,2.0,0.988,0.786559036069383,0.7965058736849355
2,1.0,2.0,0.99,0.7863580218116338,0.7961105254342106
2,1.0,2.0,0.992,0.7861492200524046,0.79569248211572
2,1.0,2.0,0.994,0.7859326400699154,0.7952521412638953
2,1.0,2.0,0.996,0.7857082912194411,0.7947899251445596
2,1.0,2.0,0.998,0.7854761829329316,0.7943062795435314
2,1.0,2.0,1.0,0.7852363247186346,0.7938016724644638
2,1.0,2.0,1.002,0.7849887261607168,0.7932765927408081
2,1.0,2.0,1.004,0.7847333969188844,0.7927315485672606
2,1.0,2.0,1.006,0.7844703467280026,0.7921670659566604
2,1.0,2.0,1.008,0.7841995853977154,0.7915836871290298
2,1.0,2.0,1.01,0.7839211228120629,0.7909819688397668
2,1.0,2.0,1.012,0.7836349689291008,0.790362480654667
2,1.0,2.0,1.014,0.7833411337805163,0.7897258031797759
2,1.0,2.0,1.016,0.7830396274712457,0.7890725262544361
2,1.0,2.0,1.018,0.78273046017909,0.7884032471162844
2,1.0,2.0,1.02,0.7824136421543308,0.7877185685470943
2,1.0,2.0,1.022,0.7820891837193448,0.7870190970086196
2,1.0,2.0,1.024,0.7817570952682189,0.7863054407776651
2,1.0,2.0,1.026,0.7814173872663638,0.7855782080896803
2,1.0,2.0,1.028,0.7810700702501272,0.7848380053001384
2,1.0,2.0,1.03,0.7807151548264071,0.7840854350728917
2,1.0,2.0,1.032,0.7803526516722643,0.7833210946045155
2,1.0,2.0,1.034,0.7799825715345343,0.7825455738934549
2,1.0,2.0,1.036,0.7796049252294386,0.7817594540625493
2,1.0,2.0,1.038,0.7792197236421966,0.7809633057430794
2,1.0,2.0,1.04,0.7788269777266354,0.7801576875281802
2,1.0,2.0,1.042,0.7784266985048007,0.7793431445030136
2,1.0,2.0,1.044,0.7780188970665661,0.7785202068584764
2,1.0,2.0,1.046,0.7776035845692444,0.7776893885948967
2,1.0,2.0,1.048,0.7771807722371938,0.7768511863214271
2,1.0,2.0,1.05,0.7767504713614302,0.7760060781562755
2,1.0,2.0,1.052,0.7763126932992331,0.7751545227323484
2,1.0,2.0,1.054,0.7758674494737549,0.7742969583120625
2,1.0,2.0,1.056,0.7754147513736291,0.7734338020146826
2,1.0,2.0,1.058,0.7749546105525772,0.772565449158426
2,1.0,2.0,1.06,0.7744870386290167,0.7716922727193821
2,1.0,2.0,1.062,0.7740120472856681,0.7708146229081224
2,1.0,2.0,1.064,0.7735296482691616,0.7699328268645074
2,1.0,2.0,1.066,0.7730398533896435,0.7690471884703699
2,1.0,2.0,1.068,0.772542674520384,0.7681579882790556
2,1.0,2.0,1.07,0.7720381235973817,0.7672654835602426
2,1.0,2.0,1.072,0.7715262126189707,0.766369908457725
2,1.0,2.0,1.074,0.7710069536454266,0.7654714742572959
2,1.0,2.0,1.076,0.7704803587985722,0.7645703697612659
2,1.0,2.0,1.078,0.7699464402613824,0.7636667617655772
2,1.0,2.0,1.08,0.7694052102775909,0.7627607956350578
2,1.0,2.0,1.082,0.7688566811512947,0.7618525959717041
2,1.0,2.0,1.084,0.7683008652465602,0.7609422673707011
2,1.0,2.0,1.086,0.7677377749870273,0.7600298952582144
2,1.0,2.0,1.088,0.7671674228555162,0.7591155468049059
2,1.0,2.0,1.09,0.7665898213936314,0.7581992719085923
2,1.0,2.0,1.092,0.7660049832013669,0.7572811042394135
2,1.0,2.0,1.094,0.7654129209367112,0.7563610623404751
2,1.0,2.0,1.096,0.764813647315254,0.7554391507768554
2,1.0,2.0,1.098,0.7642071751097886,0.7545153613258611
2,1.0,2.0,1.1,0.7635935171499194,0.7535896742009621
2,1.0,2.0,1.102,0.7629726863216654,0.7526620593022643
2,1.0,2.0,1.104,0.7623446955670663,0.7517324774859959
2,1.0,2.0,1.106,0.7617095578837884,0.7508008818457773
2,1.0,2.0,1.108,0.761067286324728,0.7498672189982816
2,1.0,2.0,1.11,0.7604178939976185,0.7489314303662924
2,1.0,2.0,1.112,0.7597613940646364,0.7479934534519638
2,1.0,2.0,1.114,0.7590977997420048,0.7470532230935939
2,1.0,2.0,1.116,0.7584271242996015,0.7461106726991589
2,1.0,2.0,1.118,0.7577493810605636,0.7451657354502004
2,1.0,2.0,1.12,0.7570645834008946,0.7442183454699663
2,1.0,2.0,1.122,0.7563727447490699,0.7432684389497746
2,1.0,2.0,1.124,0.7556738785856437,0.7423159552280326
2,1.0,2.0,1.1260000000000001,0.7549679984428563,0.741360837816675
2,1.0,2.0,1.1280000000000001,0.7542551179042399,0.7404030353698492
2,1.0,2.0,1.1300000000000001,0.7535352506042269,0.739442502590369
2,1.0,2.0,1.1320000000000001,0.7528084102277567,0.7384792010694708
2,1.0,2.0,1.1340000000000001,0.7520746105098839,0.7375131000560098
2,1.0,2.0,1.1360000000000001,0.7513338652353855,0.7365441771514286
2,1.0,2.0,1.1380000000000001,0.7505861882383705,0.7355724189273016
2,1.0,2.0,1.1400000000000001,0.749831593401887,0.7345978214626018
2,1.0,2.0,1.1420000000000001,0.7490700946575322,0.7336203907982114
2,1.0,2.0,1.1440000000000001,0.7483017059850615,0.7326401433065822
2,1.0,2.0,1.1460000000000001,0.7475264414119973,0.7316571059748576
2,1.0,2.0,1.1480000000000001,0.7467443150132402,0.7306713166001787
2,1.0,2.0,1.1500000000000001,0.7459553409106786,0.7296828238962427
2,1.0,2.0,1.1520000000000001,0.7451595332727987,0.7286916875106024
2,1.0,2.0,1.154,0.7443569063142979,0.7276979779525847
2,1.0,2.0,1.156,0.7435474742956931,0.7267017764321962
2,1.0,2.0,1.158,0.7427312515229362,0.7257031746105491
2,1.0,2.0,1.16,0.7419082523470233,0.7247022742630753
2,1.0,2.0,1.162,0.7410784911636097,0.7236991868568278
2,1.0,2.0,1.164,0.7402419824126227,0.7226940330439032
2,1.0,2.0,1.166,0.7393987405778747,0.7216869420731237
2,1.0,2.0,1.168,0.7385487801866785,0.7206780511227416
2,1.0,2.0,1.17,0.737692115809461,0.7196675045571229
2,1.0,2.0,1.172,0.7368287620593797,0.7186554531108978
2,1.0,2.0,1.174,0.7359587335919382,0.7176420530043175
2,1.0,2.0,1.176,0.7350820451046015,0.71662746499401
2,1.0,2.0,1.178,0.7341987113364148,0.7156118533636108
2,1.0,2.0,1.18,0.7333087470676197,0.714595384859185
2,1.0,2.0,1.182,0.7324121671192731,0.7135782275745213
2,1.0,2.0,1.184,0.7315089863528651,0.7125605497919056
2,1.0,2.0,1.186,0.7305992196699388,0.7115425187840613
2,1.0,2.0,1.188,0.7296828820117105,0.7105242995834246
2,1.0,2.0,1.19,0.7287599883586904,0.7095060537250027
2,1.0,2.0,1.192,0.7278305537303025,0.708487937969428
2,1.0,2.0,1.194,0.7268945931845083,0.707470103012947
2,1.0,2.0,1.196,0.7259521218174283,0.7064526921912657
2,1.0,2.0,1.198,0.7250031547629653,0.7054358401844484
2,1.0,2.0,1.2,0.7240477071924286,0.7044196717299531
2,1.0,2.0,1.202,0.7230857943141588,0.7034043003511792
2,1.0,2.0,1.204,0.7221174313731529,0.7023898271088648
2,1.0,2.0,1.206,0.7211426336506904,0.7013763393826701
2,1.0,2.0,1.208,0.7201614164639604,0.7003639096902853
2,1.0,2.0,1.21,0.7191737951656891,0.6993525945513105
2,1.0,2.0,1.212,0.718179785143768,0.6983424334030912
2,1.0,2.0,1.214,0.7171794018208836,0.6973334475754873
2,1.0,2.0,1.216,0.7161726606541471,0.6963256393313665
2,1.0,2.0,1.218,0.7151595771347247,0.6953189909794616
2,1.0,2.0,1.22,0.7141401667874698,0.6943134640658417
2,1.0,2.0,1.222,0.713114445170556,0.6933089986500361
2,1.0,2.0,1.224,0.7120824278751087,0.6923055126713694
2,1.0,2.0,1.226,0.7110441305248404,0.6913029014108737
2,1.0,2.0,1.228,0.709999568775686,0.6903010370535053
2,1.0,2.0,1.23,0.7089487583154379,0.689299768355048
2,1.0,2.0,1.232,0.7078917148633826,0.6882989204175727
2,1.0,2.0,1.234,0.7068284541699396,0.6872982945768072
2,1.0,2.0,1.236,0.7057589920162983,0.6862976684042029
2,1.0,2.0,1.238,0.7046833442140595,0.6852967958259021
2,1.0,2.0,1.24,0.7036015266048732,0.6842954073602804
2,1.0,2.0,1.242,0.7025135550600828,0.6832932104750296
2,1.0,2.0,1.244,0.7014194454803657,0.6822898900642821
2,1.0,2.0,1.246,0.7003192137953769,0.6812851090454651
2,1.0,2.0,1.248,0.6992128759633934,0.6802785090751295
2,1.0,2.0,1.25,0.6981004479709595,0.6792697113822025
2,1.0,2.0,1.252,0.6969819458325336,0.6782583177166502
2,1.0,2.0,1.254,0.6958573855901339,0.6772439114107671
2,1.0,2.0,1.256,0.6947267833129888,0.6762260585498345
2,1.0,2.0,1.258,0.6935901550971841,0.6752043092482439
2,1.0,2.0,1.26,0.6924475170653163,0.674178199026586
2,1.0,2.0,1.262,0.69129888536614,0.6731472502847567
2,1.0,2.0,1.264,0.6901442761742244,0.6721109738655218
2,1.0,2.0,1.266,0.6889837056896039,0.6710688707025632
2,1.0,2.0,1.268,0.6878171901374353,0.6700204335465324
2,1.0,2.0,1.27,0.6866447457676508,0.6689651487622689
2,1.0,2.0,1.272,0.6854663888546173,0.6679024981898829
2,1.0,2.0,1.274,0.6842821356967935,0.6668319610621867
2,1.0,2.0,1.276,0.6830920026163881,0.6657530159705226
2,1.0,2.0,1.278,0.6818960059590219,0.6646651428708444
2,1.0,2.0,1.28,0.6806941620933871,0.6635678251217485
2,1.0,2.0,1.282,0.6794864874109121,0.662460551545833
2,1.0,2.0,1.284,0.6782729983254231,0.6613428185057985
2,1.0,2.0,1.286,0.6770537112728109,0.6602141319864719
2,1.0,2.0,1.288,0.6758286427106954,0.6590740096739806
2,1.0,2.0,1.29,0.6745978091180935,0.6579219830233107
2,1.0,2.0,1.292,0.6733612269950882,0.6567575993053759
2,1.0,2.0,1.294,0.6721189128624971,0.6555804236250452
2,1.0,2.0,1.296,0.6708708832615449,0.6543900409014083
2,1.0,2.0,1.298,0.6696171547535338,0.6531860578019361
2,1.0,2.0,1.3,0.668357743919518,0.6519681046222229
2,1.0,2.0,1.302,0.6670926673599783,0.6507358371033126
2,1.0,2.0,1.304,0.6658219416944978,0.6494889381787686
2,1.0,2.0,1.306,0.6645455835614392,0.6482271196439418
2,1.0,2.0,1.308,0.6632636096176229,0.6469501237402588
2,1.0,2.0,1.31,0.6619760365380077,0.6456577246475245
2,1.0,2.0,1.312,0.6606828810153706,0.6443497298777252
2,1.0,2.0,1.314,0.6593841597599908,0.643025981564055
2,1.0,2.0,1.316,0.6580798894993308,0.6416863576393436
2,1.0,2.0,1.318,0.656770086977725,0.6403307728984099
2,1.0,2.0,1.32,0.6554547689560624,0.6389591799392775
2,1.0,2.0,1.322,0.6541339522114774,0.637571569978668
2,1.0,2.0,1.324,0.6528076535370363,0.6361679735374967
2,1.0,2.0,1.326,0.6514758897414294,0.6347484609926232
2,1.0,2.0,1.328,0.6501386776486622,0.6333131429915615
2,1.0,2.0,1.33,0.6487960340977481,0.631862170727269
2,1.0,2.0,1.332,0.6474479759424039,0.6303957360705973
2,1.0,2.0,1.334,0.6460945200507447,0.6289140715584997
2,1.0,2.0,1.336,0.6447356833049822,0.6274174502365106
2,1.0,2.0,1.338,0.6433714826011222,0.6259061853545518
2,1.0,2.0,1.34,0.6420019348486662,0.6243806299155779
2,1.0,2.0,1.342,0.6406270569703114,0.6228411760770277
2,1.0,2.0,1.344,0.6392468659016554,0.6212882544056001
2,1.0,2.0,1.346,0.6378613785908994,0.6197223329864251
2,1.0,2.0,1.348,0.6364706119985538,0.6181439163879738
2,1.0,2.0,1.35,0.6350745830971471,0.6165535444848936
2,1.0,2.0,1.352,0.6336733088709329,0.6149517911411838
2,1.0,2.0,1.354,0.632266806315602,0.6133392627567541
2,1.0,2.0,1.356,0.630855092437992,0.6117165966809711
2,1.0,2.0,1.358,0.6294381842558028,0.6100844594971769
2,1.0,2.0,1.36,0.628016098797309,0.6084435451828432
2,1.0,2.0,1.362,0.6265888531010786,0.6067945731503541
2,1.0,2.0,1.364,0.6251564642156884,0.6051382861741087
2,1.0,2.0,1.366,0.6237189491994443,0.603475448209981
2,1.0,2.0,1.368,0.6222763251201028,0.6018068421137697
2,1.0,2.0,1.37,0.6208286090545913,0.6001332672657271
2,1.0,2.0,1.372,0.6193758180887343,0.5984555371087255
2,1.0,2.0,1.374,0.6179179693169763,0.5967744766081196
2,1.0,2.0,1.3760000000000001,0.6164550798421108,0.5950909196417298
2,1.0,2.0,1.3780000000000001,0.6149871667750072,0.5934057063289441
2,1.0,2.0,1.3800000000000001,0.6135142472343418,0.5917196803081998
2,1.0,2.0,1.3820000000000001,0.6120363383463288,0.590033685972531
2,1.0,2.0,1.3840000000000001,0.6105534572444531,0.5883485656732999
2,1.0,2.0,1.3860000000000001,0.6090656210692066,0.5866651569024242
2,1.0,2.0,1.3880000000000001,0.6075728469678222,0.5849842894637971
2,1.0,2.0,1.3900000000000001,0.6060751520940136,0.5833067826447862
2,1.0,2.0,1.3920000000000001,0.6045725536077137,0.581633442398922
2,1.0,2.0,1.3940000000000001,0.6030650686748161,0.5799650585510904
2,1.0,2.0,1.3960000000000001,0.6015527144669173,0.5783024020365038
2,1.0,2.0,1.3980000000000001,0.600035508161062,0.5766462221850014
2,1.0,2.0,1.4000000000000001,0.5985134669394876,0.5749972440620675
2,1.0,2.0,1.4020000000000001,0.5969866079893724,0.5733561658779399
2,1.0,2.0,1.4040000000000001,0.5954549485025858,0.5717236564761087
2,1.0,2.0,1.4060000000000001,0.5939185056754368,0.5701003529123421
2,1.0,2.0,1.408,0.5923772967084289,0.5684868581350256
2,1.0,2.0,1.41,0.5908313388060111,0.566883738777469
2,1.0,2.0,1.412,0.5892806491763378,0.5652915230723572
2,1.0,2.0,1.414,0.5877252450310221,0.5637106988981173
2,1.0,2.0,1.416,0.586165143584897,0.5621417119665687
2,1.0,2.0,1.418,0.5846003620557757,0.560584964160491
